ptype,proxy,latency,exit_ip,https,anonymity,country,targets,asn,org,hosting,blocklisted,url
socks5,45.74.31.25:17257,3828,112.78.134.58,False,elite,ID,,17451,BIZNET NETWORKS,False,False,socks5://45.74.31.25:17257
socks5,45.74.31.23:12981,3832,162.241.54.84,False,elite,US,,19871,"Network Solutions, LLC",False,True,socks5://45.74.31.23:12981
socks5,45.74.31.25:14360,3837,112.78.134.58,False,elite,ID,,17451,BIZNET NETWORKS,False,False,socks5://45.74.31.25:14360
socks5,45.74.31.42:4026,3839,86.107.77.253,True,elite,DE,,216395,HostBet Cloud Technologies Private Limited,True,True,socks5://45.74.31.42:4026
socks5,45.74.31.50:10143,3840,164.68.100.166,True,elite,DE,,51167,Contabo GmbH,True,True,socks5://45.74.31.50:10143
socks5,5.255.123.162:1080,3861,5.255.123.162,False,elite,NL,,60404,The Infrastructure Group B.V.,False,True,socks5://5.255.123.162:1080
socks5,45.74.31.30:11860,3885,162.241.54.84,False,elite,US,,19871,"Network Solutions, LLC",False,True,socks5://45.74.31.30:11860
socks5,45.74.31.23:5113,3885,170.64.135.172,False,elite,AU,,14061,"DigitalOcean, LLC",True,False,socks5://45.74.31.23:5113
socks5,45.74.31.41:14285,3890,112.78.134.58,False,elite,ID,,17451,BIZNET NETWORKS,False,False,socks5://45.74.31.41:14285
socks5,45.74.31.30:5934,3891,104.219.251.77,True,elite,US,,22612,"Namecheap, Inc.",True,False,socks5://45.74.31.30:5934
socks5,45.74.31.42:10113,3892,41.204.202.8,True,elite,ZA,,37153,Xneelo (Pty) Ltd,False,False,socks5://45.74.31.42:10113
socks4,8.213.128.6:10003,3895,8.213.128.6,False,elite,KR,,45102,"Alibaba (US) Technology Co., Ltd.",True,False,socks4://8.213.128.6:10003
socks5,45.74.31.23:4827,3895,170.64.135.172,True,elite,AU,,14061,"DigitalOcean, LLC",True,False,socks5://45.74.31.23:4827
socks5,45.74.31.30:5747,3898,104.219.251.77,False,elite,US,,22612,"Namecheap, Inc.",True,False,socks5://45.74.31.30:5747
socks5,45.74.31.42:8659,3911,170.64.135.172,True,elite,AU,,14061,"DigitalOcean, LLC",True,False,socks5://45.74.31.42:8659
socks5,45.74.31.30:6417,3914,34.132.56.138,True,elite,US,,396982,Google LLC,True,False,socks5://45.74.31.30:6417
socks5,45.74.31.23:4372,3915,103.190.47.30,False,elite,ID,,9341,PT INDONESIA COMNETS PLUS,False,False,socks5://45.74.31.23:4372
socks5,45.74.31.30:27394,3918,162.241.54.84,False,elite,US,,19871,"Network Solutions, LLC",False,True,socks5://45.74.31.30:27394
socks5,45.74.31.42:8729,3927,170.64.135.172,True,elite,AU,,14061,"DigitalOcean, LLC",True,False,socks5://45.74.31.42:8729
socks5,45.74.31.25:4017,3929,42.117.29.201,False,elite,VN,,18403,FPT Telecom Company,False,True,socks5://45.74.31.25:4017
socks5,45.74.31.25:6271,3931,209.38.153.160,True,elite,US,,14061,"DigitalOcean, LLC",True,False,socks5://45.74.31.25:6271
socks5,45.74.31.50:7530,3950,190.6.176.90,True,elite,CO,,27845,Empresa de Recursos Tecnologicos S.A E.S.P,False,True,socks5://45.74.31.50:7530
socks5,45.74.31.42:8524,3951,170.64.135.172,True,elite,AU,,14061,"DigitalOcean, LLC",True,False,socks5://45.74.31.42:8524
http,131.153.163.84:24851,3951,173.68.105.186,True,elite,US,,701,Verizon Business,False,False,http://131.153.163.84:24851
http,36.25.247.27:6256,3959,36.25.247.27,True,elite,CN,,58461,Chinanet,False,False,http://36.25.247.27:6256
socks5,45.74.31.42:9065,3962,190.6.176.90,True,elite,CO,,27845,Empresa de Recursos Tecnologicos S.A E.S.P,False,True,socks5://45.74.31.42:9065
socks5,45.74.31.22:5137,3965,104.219.251.77,False,elite,US,,22612,"Namecheap, Inc.",True,False,socks5://45.74.31.22:5137
socks5,45.74.31.23:4815,3970,172.168.194.20,True,elite,US,,8075,Microsoft Corporation,True,True,socks5://45.74.31.23:4815
socks5,45.74.31.42:30583,3988,209.38.153.160,True,elite,US,,14061,"DigitalOcean, LLC",True,False,socks5://45.74.31.42:30583
socks5,45.74.31.42:8890,3991,42.117.29.201,False,elite,VN,,18403,FPT Telecom Company,False,True,socks5://45.74.31.42:8890
socks5,45.74.31.41:37356,3994,190.6.176.90,True,elite,CO,,27845,Empresa de Recursos Tecnologicos S.A E.S.P,False,True,socks5://45.74.31.41:37356
socks5,144.91.111.48:1088,4000,144.91.111.48,True,elite,GB,,51167,Contabo GmbH,True,False,socks5://144.91.111.48:1088
socks5,45.74.31.25:6338,4008,170.64.135.172,True,elite,AU,,14061,"DigitalOcean, LLC",True,False,socks5://45.74.31.25:6338
socks4,181.115.75.102:5678,4010,181.115.75.102,False,elite,HN,,14754,Telgua,False,False,socks4://181.115.75.102:5678
socks5,45.74.31.42:15599,4023,41.204.202.8,True,elite,ZA,,37153,Xneelo (Pty) Ltd,False,False,socks5://45.74.31.42:15599
socks5,45.74.31.40:13842,4030,112.78.134.58,False,elite,ID,,17451,BIZNET NETWORKS,False,False,socks5://45.74.31.40:13842
socks5,45.74.31.42:30286,4037,162.241.54.84,True,elite,US,,19871,"Network Solutions, LLC",False,True,socks5://45.74.31.42:30286
socks5,45.74.31.42:9324,4044,170.64.135.172,True,elite,AU,,14061,"DigitalOcean, LLC",True,False,socks5://45.74.31.42:9324
socks5,45.74.31.30:4522,4047,42.117.29.201,True,elite,VN,,18403,FPT Telecom Company,False,True,socks5://45.74.31.30:4522
socks5,45.74.31.22:4196,4049,194.233.71.230,False,elite,SG,,141995,Contabo Asia Private Limited,True,False,socks5://45.74.31.22:4196
socks5,45.74.31.30:4755,4049,69.6.214.192,True,elite,BR,,26337,"Oso Grande IP Services, LLC",False,True,socks5://45.74.31.30:4755
socks5,45.74.31.47:4297,4051,103.154.63.62,True,elite,VN,,135905,VIETNAM POSTS AND TELECOMMUNICATIONS GROUP,False,True,socks5://45.74.31.47:4297
socks5,45.74.31.22:28609,4053,190.6.176.90,True,elite,CO,,27845,Empresa de Recursos Tecnologicos S.A E.S.P,False,True,socks5://45.74.31.22:28609
http,174.138.162.234:39945,4062,187.190.138.1,False,anonymous,MX,,17072,TOTAL PLAY TELECOMUNICACIONES SA DE CV,False,False,http://174.138.162.234:39945
http,193.227.129.196:37229,4063,76.157.108.96,False,elite,US,,7922,"Comcast Cable Communications, LLC",False,False,http://193.227.129.196:37229
socks5,45.74.31.25:4033,4072,162.241.54.84,True,elite,US,,19871,"Network Solutions, LLC",False,True,socks5://45.74.31.25:4033
socks5,45.74.31.30:5655,4076,165.22.136.47,True,elite,US,,14061,"DigitalOcean, LLC",True,False,socks5://45.74.31.30:5655
socks5,45.74.31.23:4624,4086,42.117.29.201,True,elite,VN,,18403,FPT Telecom Company,False,True,socks5://45.74.31.23:4624
socks4,111.119.162.248:10943,4088,37.19.198.243,False,elite,US,,212238,Datacamp Limited,True,False,socks4://111.119.162.248:10943
socks5,45.74.31.42:4562,4095,103.190.47.30,True,elite,ID,,9341,PT INDONESIA COMNETS PLUS,False,False,socks5://45.74.31.42:4562
socks5,45.74.31.47:5160,4104,78.128.76.254,True,elite,BG,,57344,Telehouse EAD,False,True,socks5://45.74.31.47:5160
socks5,45.74.31.23:4673,4108,170.64.135.172,True,elite,AU,,14061,"DigitalOcean, LLC",True,False,socks5://45.74.31.23:4673
socks5,45.74.31.30:6949,4110,170.64.135.172,True,elite,AU,,14061,"DigitalOcean, LLC",True,False,socks5://45.74.31.30:6949
socks5,45.74.31.42:4196,4113,194.233.71.230,True,elite,SG,,141995,Contabo Asia Private Limited,True,False,socks5://45.74.31.42:4196
http,131.153.163.86:8517,4115,67.82.119.219,True,elite,US,,6128,Cablevision Systems Corp.,False,False,http://131.153.163.86:8517
socks5,45.74.31.50:6666,4122,170.64.135.172,True,elite,AU,,14061,"DigitalOcean, LLC",True,False,socks5://45.74.31.50:6666
socks5,45.74.31.22:15823,4124,159.198.47.56,False,elite,US,,22612,"Namecheap, Inc.",True,False,socks5://45.74.31.22:15823
socks5,45.74.31.23:13973,4124,112.78.134.58,True,elite,ID,,17451,BIZNET NETWORKS,False,False,socks5://45.74.31.23:13973
socks5,45.74.31.30:4748,4124,95.111.193.11,False,elite,SG,,202053,UpCloud Ltd,True,True,socks5://45.74.31.30:4748
socks5,45.74.31.23:6566,4127,209.38.153.160,True,elite,US,,14061,"DigitalOcean, LLC",True,False,socks5://45.74.31.23:6566
socks5,45.74.31.25:13698,4128,112.78.134.58,False,elite,ID,,17451,BIZNET NETWORKS,False,False,socks5://45.74.31.25:13698
socks5,45.74.31.25:5367,4129,162.241.54.84,True,elite,US,,19871,"Network Solutions, LLC",False,True,socks5://45.74.31.25:5367
socks5,45.74.31.22:16095,4134,112.78.134.58,False,elite,ID,,17451,BIZNET NETWORKS,False,False,socks5://45.74.31.22:16095
socks5,45.74.31.30:9082,4135,172.168.194.20,False,elite,US,,8075,Microsoft Corporation,True,True,socks5://45.74.31.30:9082
socks5,45.74.31.23:4955,4156,170.64.135.172,False,elite,AU,,14061,"DigitalOcean, LLC",True,False,socks5://45.74.31.23:4955
socks5,45.74.31.50:11458,4161,164.68.100.166,False,elite,DE,,51167,Contabo GmbH,True,True,socks5://45.74.31.50:11458
socks5,45.74.31.41:39009,4173,104.219.251.77,False,elite,US,,22612,"Namecheap, Inc.",True,False,socks5://45.74.31.41:39009
socks5,45.74.31.30:4474,4182,170.64.135.172,True,elite,AU,,14061,"DigitalOcean, LLC",True,False,socks5://45.74.31.30:4474
socks5,45.74.31.30:6290,4186,209.38.153.160,True,elite,US,,14061,"DigitalOcean, LLC",True,False,socks5://45.74.31.30:6290
socks5,45.74.31.23:13387,4191,209.38.153.160,False,elite,US,,14061,"DigitalOcean, LLC",True,False,socks5://45.74.31.23:13387
socks5,45.74.31.40:15365,4194,62.219.91.13,True,elite,IL,,8551,Bezeq International Ltd.,False,False,socks5://45.74.31.40:15365
http,174.138.162.234:39932,4201,187.137.181.77,True,anonymous,MX,,8151,Uninet S.A. de C.V.,False,False,http://174.138.162.234:39932
socks5,45.74.31.30:5773,4202,78.128.76.254,True,elite,BG,,57344,Telehouse EAD,False,True,socks5://45.74.31.30:5773
socks5,45.74.31.22:15083,4206,162.241.54.84,True,elite,US,,19871,"Network Solutions, LLC",False,True,socks5://45.74.31.22:15083
http,111.119.162.248:10900,4212,8.208.75.96,True,elite,GB,,45102,"Alibaba (US) Technology Co., Ltd.",True,True,http://111.119.162.248:10900
socks4,176.88.191.150:1080,4228,176.88.191.150,True,elite,TR,,34984,Superonline Iletisim Hizmetleri A.S.,False,True,socks4://176.88.191.150:1080
socks5,45.74.31.50:4444,4231,50.6.160.38,True,elite,US,,31898,Oracle Corporation,True,False,socks5://45.74.31.50:4444
socks5,45.74.31.23:4260,4237,170.64.135.172,True,elite,AU,,14061,"DigitalOcean, LLC",True,False,socks5://45.74.31.23:4260
socks5,45.74.31.41:14107,4243,112.78.134.58,True,elite,ID,,17451,BIZNET NETWORKS,False,False,socks5://45.74.31.41:14107
socks5,45.74.31.23:5487,4256,165.22.136.47,True,elite,US,,14061,"DigitalOcean, LLC",True,False,socks5://45.74.31.23:5487
socks5,45.74.31.47:4378,4273,103.190.47.30,True,elite,ID,,9341,PT INDONESIA COMNETS PLUS,False,False,socks5://45.74.31.47:4378
socks5,45.74.31.50:11969,4278,112.78.134.58,True,elite,ID,,17451,BIZNET NETWORKS,False,False,socks5://45.74.31.50:11969
http,156.225.31.18:7890,4279,156.225.31.18,False,elite,HK,,401701,cognetcloud INC,True,False,http://156.225.31.18:7890
socks5,45.74.31.30:7825,4279,104.219.251.77,False,elite,US,,22612,"Namecheap, Inc.",True,False,socks5://45.74.31.30:7825
socks5,45.74.31.30:10144,4285,190.6.176.90,False,elite,CO,,27845,Empresa de Recursos Tecnologicos S.A E.S.P,False,True,socks5://45.74.31.30:10144
socks5,5.75.133.113:10802,4297,178.175.129.10,True,elite,MD,,43289,Trabia SRL,False,True,socks5://5.75.133.113:10802
http,147.91.22.150:80,4298,147.91.22.150,False,elite,RS,,13092,Akademska mreza Republike Srbije - AMRES,False,False,http://147.91.22.150:80
http,72.56.73.23:80,4306,72.56.73.23,False,elite,NL,,210976,"Timeweb, LLP",False,False,http://72.56.73.23:80
socks5,45.74.31.23:12702,4309,112.78.134.58,False,elite,ID,,17451,BIZNET NETWORKS,False,False,socks5://45.74.31.23:12702
http,104.251.93.167:16062,4317,104.251.93.167,False,elite,US,,5650,Verizon Business,False,False,http://104.251.93.167:16062
socks5,45.74.31.47:4392,4332,103.190.47.30,True,elite,ID,,9341,PT INDONESIA COMNETS PLUS,False,False,socks5://45.74.31.47:4392
socks5,45.74.31.47:5937,4348,103.159.64.122,True,elite,SG,,395092,Shock Hosting LLC,True,False,socks5://45.74.31.47:5937
socks5,45.74.31.40:11769,4348,162.241.54.84,False,elite,US,,19871,"Network Solutions, LLC",False,True,socks5://45.74.31.40:11769
http,111.119.162.248:10943,4349,37.19.198.243,False,elite,US,,212238,Datacamp Limited,True,False,http://111.119.162.248:10943
socks5,45.74.31.50:15191,4359,162.241.54.84,True,elite,US,,19871,"Network Solutions, LLC",False,True,socks5://45.74.31.50:15191
socks5,45.74.31.30:10592,4359,34.132.56.138,True,elite,US,,396982,Google LLC,True,False,socks5://45.74.31.30:10592
socks5,45.74.31.30:5684,4369,172.168.194.20,True,elite,US,,8075,Microsoft Corporation,True,True,socks5://45.74.31.30:5684
socks5,45.74.31.42:8476,4376,95.111.193.11,True,elite,SG,,202053,UpCloud Ltd,True,True,socks5://45.74.31.42:8476
socks5,45.74.31.23:15795,4386,209.38.153.160,True,elite,US,,14061,"DigitalOcean, LLC",True,False,socks5://45.74.31.23:15795
http,108.161.135.118:80,4390,108.161.135.118,False,elite,US,,55045,TekTonic,False,False,http://108.161.135.118:80
socks5,45.74.31.42:8619,4391,104.219.251.77,True,elite,US,,22612,"Namecheap, Inc.",True,False,socks5://45.74.31.42:8619
socks5,45.74.31.23:8662,4391,167.71.240.77,True,elite,US,,14061,"DigitalOcean, LLC",True,True,socks5://45.74.31.23:8662
socks5,45.74.31.42:7532,4395,170.64.135.172,True,elite,AU,,14061,"DigitalOcean, LLC",True,False,socks5://45.74.31.42:7532
socks5,45.74.31.47:6525,4397,112.78.134.58,False,elite,ID,,17451,BIZNET NETWORKS,False,False,socks5://45.74.31.47:6525
socks5,45.74.31.42:4520,4398,103.190.47.30,False,elite,ID,,9341,PT INDONESIA COMNETS PLUS,False,False,socks5://45.74.31.42:4520
socks5,45.74.31.23:4419,4423,170.64.135.172,True,elite,AU,,14061,"DigitalOcean, LLC",True,False,socks5://45.74.31.23:4419
socks5,45.74.31.40:11604,4440,112.78.134.58,True,elite,ID,,17451,BIZNET NETWORKS,False,False,socks5://45.74.31.40:11604
socks5,45.74.31.22:13617,4440,162.241.54.84,True,elite,US,,19871,"Network Solutions, LLC",False,True,socks5://45.74.31.22:13617
socks5,45.74.31.42:10614,4441,112.78.134.58,False,elite,ID,,17451,BIZNET NETWORKS,False,False,socks5://45.74.31.42:10614
socks5,45.74.31.30:8881,4441,34.132.56.138,False,elite,US,,396982,Google LLC,True,False,socks5://45.74.31.30:8881
socks5,45.74.31.50:30279,4448,159.198.47.56,True,elite,US,,22612,"Namecheap, Inc.",True,False,socks5://45.74.31.50:30279
socks4,111.119.162.248:10944,4462,149.22.87.204,True,elite,JP,,212238,Datacamp Limited,True,False,socks4://111.119.162.248:10944
socks5,45.74.31.50:4417,4473,141.164.52.104,True,elite,KR,,20473,"The Constant Company, LLC",True,False,socks5://45.74.31.50:4417
http,131.153.163.84:38162,4476,148.74.61.98,False,elite,US,,6128,Cablevision Systems Corp.,False,False,http://131.153.163.84:38162
socks5,45.74.31.22:10996,4487,62.210.185.4,False,elite,FR,,12876,Scaleway SAS,True,True,socks5://45.74.31.22:10996
socks5,45.74.31.41:37068,4510,104.219.251.77,False,elite,US,,22612,"Namecheap, Inc.",True,False,socks5://45.74.31.41:37068
socks5,45.74.31.40:4912,4525,172.168.194.20,False,elite,US,,8075,Microsoft Corporation,True,True,socks5://45.74.31.40:4912
http,103.20.102.155:8180,4526,103.20.102.155,True,elite,VN,,150895,EZ TECHNOLOGY COMPANY LIMITED,False,False,http://103.20.102.155:8180
socks5,111.119.162.248:10949,4533,8.216.119.64,True,elite,JP,,45102,"Alibaba (US) Technology Co., Ltd.",True,False,socks5://111.119.162.248:10949
socks5,45.74.31.25:4758,4536,104.219.251.77,True,elite,US,,22612,"Namecheap, Inc.",True,False,socks5://45.74.31.25:4758
socks5,45.74.31.22:4228,4539,159.198.47.56,True,elite,US,,22612,"Namecheap, Inc.",True,False,socks5://45.74.31.22:4228
socks5,45.74.31.41:12511,4540,112.78.134.58,False,elite,ID,,17451,BIZNET NETWORKS,False,False,socks5://45.74.31.41:12511
socks5,45.74.31.23:5717,4540,165.22.136.47,True,elite,US,,14061,"DigitalOcean, LLC",True,False,socks5://45.74.31.23:5717
socks5,111.119.162.248:10944,4542,149.22.87.204,True,elite,JP,,212238,Datacamp Limited,True,False,socks5://111.119.162.248:10944
socks5,45.74.31.30:9700,4542,209.38.153.160,True,elite,US,,14061,"DigitalOcean, LLC",True,False,socks5://45.74.31.30:9700
socks5,45.74.31.23:4362,4558,103.190.47.30,False,elite,ID,,9341,PT INDONESIA COMNETS PLUS,False,False,socks5://45.74.31.23:4362
http,220.116.142.217:80,4576,220.116.142.217,False,elite,KR,,4766,Korea Telecom,False,False,http://220.116.142.217:80
socks5,45.74.31.42:4273,4582,103.190.47.30,False,elite,ID,,9341,PT INDONESIA COMNETS PLUS,False,False,socks5://45.74.31.42:4273
